trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
2平日_06時05分_系統111001,06:28:00,06:28:00,145_02,23,松本バスターミナル,0,0
2平日_06時05分_系統111001,06:28:00,06:28:00,146_02,24,松本バスターミナル,0,0
2平日_06時05分_系統111001,06:29:00,06:29:00,147_02,25,松本バスターミナル,0,0
2平日_06時05分_系統111001,06:30:00,06:30:00,148_02,26,松本バスターミナル,0,0
2平日_06時05分_系統111001,06:31:00,06:31:00,355_02,27,松本バスターミナル,0,0
2平日_06時05分_系統111001,06:32:00,06:32:00,102_02,28,松本バスターミナル,0,0
2平日_06時05分_系統111001,06:33:00,06:33:00,101_02,29,松本バスターミナル,0,0
2平日_06時05分_系統111001,06:35:00,06:35:00,118_02,30,松本バスターミナル,0,0
2平日_06時05分_系統111001,06:40:00,06:40:00,100_07,31,松本バスターミナル,1,0
2平日_06時20分_系統101001,06:20:00,06:20:00,119_03,1,信州大学-横田経由松本バスターミナル,0,1
2平日_06時20分_系統101001,06:21:00,06:21:00,118_01,2,信州大学-横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:22:00,06:22:00,101_01,3,信州大学-横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:25:00,06:25:00,102_01,4,信州大学-横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:26:00,06:26:00,127_01,5,信州大学-横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:27:00,06:27:00,147_01,6,信州大学-横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:28:00,06:28:00,146_01,7,信州大学-横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:28:00,06:28:00,145_01,8,信州大学-横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:29:00,06:29:00,144_01,9,信州大学-横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:31:00,06:31:00,143_01,10,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:32:00,06:32:00,142_01,11,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:33:00,06:33:00,141_05,12,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:34:00,06:34:00,354_01,13,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:35:00,06:35:00,140_01,14,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:38:00,06:38:00,139_02,15,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:39:00,06:39:00,138_02,16,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:39:00,06:39:00,137_02,17,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:40:00,06:40:00,136_02,18,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:41:00,06:41:00,135_02,19,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:41:00,06:41:00,134_02,20,横田経由松本バスターミナル,0,0
2平日_06時20分_系統101001,06:43:00,06:43:00,133_02,21,松本バスターミナル,0,0
2平日_06時20分_系統101001,06:43:00,06:43:00,132_02,22,松本バスターミナル,0,0
2平日_06時20分_系統101001,06:44:00,06:44:00,131_02,23,松本バスターミナル,0,0
2平日_06時20分_系統101001,06:45:00,06:45:00,130_02,24,松本バスターミナル,0,0
2平日_06時20分_系統101001,06:46:00,06:46:00,121_04,25,松本バスターミナル,0,0
2平日_06時20分_系統101001,06:46:00,06:46:00,122_02,26,松本バスターミナル,0,0
2平日_06時20分_系統101001,06:47:00,06:47:00,123_02,27,松本バスターミナル,0,0
2平日_06時20分_系統101001,06:49:00,06:49:00,118_02,28,松本バスターミナル,0,0
2平日_06時20分_系統101001,06:55:00,06:55:00,100_07,29,松本バスターミナル,1,0
2平日_06時25分_系統141001,06:25:00,06:25:00,100_03,1,松本城経由美ヶ原温泉,0,1
2平日_06時25分_系統141001,06:26:00,06:26:00,118_01,2,松本城経由美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:27:00,06:27:00,101_01,3,松本城経由美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:30:00,06:30:00,102_01,4,松本城経由美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:31:00,06:31:00,352_01,5,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:33:00,06:33:00,317_01,6,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:33:00,06:33:00,318_01,7,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:34:00,06:34:00,131_03,8,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:34:00,06:34:00,319_01,9,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:35:00,06:35:00,320_01,10,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:35:00,06:35:00,321_01,11,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:36:00,06:36:00,322_01,12,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:36:00,06:36:00,323_01,13,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:37:00,06:37:00,324_01,14,美ヶ原温泉,0,0
2平日_06時25分_系統141001,06:38:00,06:38:00,325_01,15,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:39:00,06:39:00,326_01,16,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:40:00,06:40:00,299_01,17,美ケ原温泉-松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:44:00,06:44:00,300_01,18,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:45:00,06:45:00,327_01,19,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:46:00,06:46:00,325_02,20,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:47:00,06:47:00,324_02,21,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:47:00,06:47:00,323_02,22,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:48:00,06:48:00,322_02,23,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:48:00,06:48:00,321_02,24,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:49:00,06:49:00,320_02,25,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:50:00,06:50:00,319_02,26,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:52:00,06:52:00,131_04,27,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:53:00,06:53:00,318_02,28,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:54:00,06:54:00,317_02,29,松本城経由松本バスターミナル,0,0
2平日_06時25分_系統141001,06:56:00,06:56:00,352_02,30,松本バスターミナル,0,0
2平日_06時25分_系統141001,06:57:00,06:57:00,102_02,31,松本バスターミナル,0,0
2平日_06時25分_系統141001,06:58:00,06:58:00,101_02,32,松本バスターミナル,0,0
2平日_06時25分_系統141001,07:00:00,07:00:00,118_02,33,松本バスターミナル,0,0
2平日_06時25分_系統141001,07:05:00,07:05:00,100_07,34,松本バスターミナル,1,0
2平日_06時30分_系統111001,06:30:00,06:30:00,119_02,1,横田-信州大学前経由松本バスターミナル,0,1
2平日_06時30分_系統111001,06:31:00,06:31:00,118_01,2,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:32:00,06:32:00,129_01,3,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:33:00,06:33:00,123_01,4,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:34:00,06:34:00,122_01,5,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:35:00,06:35:00,121_03,6,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:36:00,06:36:00,130_01,7,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:37:00,06:37:00,131_01,8,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:38:00,06:38:00,132_01,9,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:39:00,06:39:00,133_01,10,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:39:00,06:39:00,134_01,11,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:41:00,06:41:00,135_01,12,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:42:00,06:42:00,136_01,13,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:42:00,06:42:00,137_01,14,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:43:00,06:43:00,138_01,15,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:44:00,06:44:00,139_03,16,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:44:00,06:44:00,140_02,17,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:46:00,06:46:00,354_02,18,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:47:00,06:47:00,141_02,19,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:48:00,06:48:00,142_02,20,信州大学経由松本バスターミナル,0,0
2平日_06時30分_系統111001,06:51:00,06:51:00,143_02,21,松本バスターミナル,0,0
2平日_06時30分_系統111001,06:52:00,06:52:00,144_02,22,松本バスターミナル,0,0
2平日_06時30分_系統111001,06:53:00,06:53:00,145_02,23,松本バスターミナル,0,0
2平日_06時30分_系統111001,06:53:00,06:53:00,146_02,24,松本バスターミナル,0,0
2平日_06時30分_系統111001,06:54:00,06:54:00,147_02,25,松本バスターミナル,0,0
2平日_06時30分_系統111001,06:55:00,06:55:00,148_02,26,松本バスターミナル,0,0
2平日_06時30分_系統111001,06:56:00,06:56:00,355_02,27,松本バスターミナル,0,0
2平日_06時30分_系統111001,06:57:00,06:57:00,102_02,28,松本バスターミナル,0,0
2平日_06時30分_系統111001,06:58:00,06:58:00,101_02,29,松本バスターミナル,0,0
2平日_06時30分_系統111001,07:00:00,07:00:00,118_02,30,松本バスターミナル,0,0
2平日_06時30分_系統111001,07:05:00,07:05:00,100_07,31,松本バスターミナル,1,0
2平日_06時35分_系統152001,06:35:00,06:35:00,119_01,1,信大病院玄関前,0,1
2平日_06時35分_系統152001,06:36:00,06:36:00,342_01,2,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:38:00,06:38:00,128_01,3,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:39:00,06:39:00,353_01,4,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:39:00,06:39:00,103_01,5,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:40:00,06:40:00,116_01,6,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:41:00,06:41:00,115_01,7,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:42:00,06:42:00,343_01,8,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:43:00,06:43:00,344_01,9,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:43:00,06:43:00,345_01,10,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:44:00,06:44:00,144_01,11,信大病院玄関前,0,0
2平日_06時35分_系統152001,06:50:00,06:50:00,346_01,12,信大病院玄関前,1,0
2平日_06時40分_系統101001,06:40:00,06:40:00,119_03,1,信州大学-横田経由松本バスターミナル,0,1
2平日_06時40分_系統101001,06:41:00,06:41:00,118_01,2,信州大学-横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:42:00,06:42:00,101_01,3,信州大学-横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:45:00,06:45:00,102_01,4,信州大学-横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:46:00,06:46:00,127_01,5,信州大学-横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:47:00,06:47:00,147_01,6,信州大学-横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:48:00,06:48:00,146_01,7,信州大学-横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:48:00,06:48:00,145_01,8,信州大学-横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:49:00,06:49:00,144_01,9,信州大学-横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:53:00,06:53:00,143_01,10,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:54:00,06:54:00,142_01,11,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:55:00,06:55:00,141_05,12,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:56:00,06:56:00,354_01,13,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,06:57:00,06:57:00,140_01,14,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,07:03:00,07:03:00,139_02,15,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,07:04:00,07:04:00,138_02,16,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,07:04:00,07:04:00,137_02,17,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,07:05:00,07:05:00,136_02,18,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,07:06:00,07:06:00,135_02,19,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,07:06:00,07:06:00,134_02,20,横田経由松本バスターミナル,0,0
2平日_06時40分_系統101001,07:08:00,07:08:00,133_02,21,松本バスターミナル,0,0
2平日_06時40分_系統101001,07:09:00,07:09:00,132_02,22,松本バスターミナル,0,0
2平日_06時40分_系統101001,07:10:00,07:10:00,131_02,23,松本バスターミナル,0,0
2平日_06時40分_系統101001,07:11:00,07:11:00,130_02,24,松本バスターミナル,0,0
2平日_06時40分_系統101001,07:12:00,07:12:00,121_04,25,松本バスターミナル,0,0
2平日_06時40分_系統101001,07:12:00,07:12:00,122_02,26,松本バスターミナル,0,0
2平日_06時40分_系統101001,07:13:00,07:13:00,123_02,27,松本バスターミナル,0,0
2平日_06時40分_系統101001,07:15:00,07:15:00,118_02,28,松本バスターミナル,0,0
2平日_06時40分_系統101001,07:25:00,07:25:00,100_07,29,松本バスターミナル,1,0
2平日_06時44分_系統261002,06:44:00,06:44:00,250_01,1,四賀支所,0,1
2平日_06時44分_系統261002,06:44:00,06:44:00,251_01,2,四賀支所,0,0
2平日_06時44分_系統261002,06:45:00,06:45:00,252_01,3,四賀支所,0,0
2平日_06時44分_系統261002,06:45:00,06:45:00,253_01,4,四賀支所,0,0
2平日_06時44分_系統261002,06:46:00,06:46:00,254_01,5,四賀支所,0,0
2平日_06時44分_系統261002,06:47:00,06:47:00,255_01,6,四賀支所,0,0
2平日_06時44分_系統261002,06:48:00,06:48:00,256_01,7,四賀支所,0,0
2平日_06時44分_系統261002,06:49:00,06:49:00,257_01,8,四賀支所,0,0
2平日_06時44分_系統261002,06:50:00,06:50:00,258_01,9,四賀支所,0,0
2平日_06時44分_系統261002,06:51:00,06:51:00,259_01,10,四賀支所,0,0
2平日_06時44分_系統261002,06:52:00,06:52:00,241_01,11,四賀支所,0,0
2平日_06時44分_系統261002,06:52:00,06:52:00,240_01,12,四賀支所,0,0
2平日_06時44分_系統261002,06:53:00,06:53:00,242_01,13,四賀支所,0,0
2平日_06時44分_系統261002,06:54:00,06:54:00,243_01,14,四賀支所,0,0
2平日_06時44分_系統261002,06:54:00,06:54:00,244_01,15,四賀支所,0,0
2平日_06時44分_系統261002,06:55:00,06:55:00,245_01,16,四賀支所,0,0
2平日_06時44分_系統261002,06:56:00,06:56:00,246_01,17,四賀支所,0,0
2平日_06時44分_系統261002,06:57:00,06:57:00,247_01,18,四賀支所,0,0
2平日_06時44分_系統261002,06:58:00,06:58:00,248_01,19,四賀支所,0,0
2平日_06時44分_系統261002,07:00:00,07:00:00,249_01,20,四賀支所,1,0
2平日_06時45分_系統111001,06:45:00,06:45:00,119_02,1,横田-信州大学前経由松本バスターミナル,0,1
2平日_06時45分_系統111001,06:46:00,06:46:00,118_01,2,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時45分_系統111001,06:47:00,06:47:00,129_01,3,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時45分_系統111001,06:48:00,06:48:00,123_01,4,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時45分_系統111001,06:49:00,06:49:00,122_01,5,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時45分_系統111001,06:51:00,06:51:00,121_03,6,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時45分_系統111001,06:53:00,06:53:00,130_01,7,横田-信州大学前経由松本バスターミナル,0,0
2平日_06時45分_系統111001,06:54:00,06:54:00,131_01,8,横田-信州大学前経由松本バスターミナル,0,0
